id_transaction;name_customer;name_product;quantity_sold;date_transaction;category_product;unit_price;transaction_amount;region;id_seller
T3078;Customer25;Stand Mixer;8;2021-03-01;Home Appliances;308.99;2471.92;South-East;S7
T3079;Customer26;Smart Home Hub;3;2021-02-03;Electronics;436.04;1308.12;North;S1
T3080;Customer29;Bird Feeder;6;2021-06-21;Garden;259.8;1558.8;South-East;S7
T3081;Customer2;Electric Kettle;3;2021-05-26;Home Appliances;386.45;1159.35;North-East;S6
T3082;Customer3;Hedge Trimmer;3;2021-04-04;Garden;115.83;347.49;South;S2
T3083;Customer15;Solar Light;5;2021-01-15;Garden;497.68;2488.4;South-East;S7
T3084;Customer26;Pruning Shears;3;2021-06-28;Garden;182.53;547.59;North;S1
T3085;Customer15;Digital Camera;2;2021-06-08;Electronics;106.29;212.58;South-East;S7
T3086;Customer27;Pruning Shears;6;2021-04-23;Garden;182.53;1095.18;Central;S5
T3087;Customer13;Garden Sculpture;2;2021-04-01;Garden;174.01;348.02;East;S3
T3088;Customer26;Rain Barrel;8;2021-06-21;Garden;474.58;3796.64;North;S1
T3089;Customer15;Garden Fork;10;2021-03-07;Garden;445.02;4450.2;South-East;S7
T3090;Customer15;Compost Bin;4;2021-03-29;Garden;458.17;1832.68;South-East;S7
T3091;Customer17;Hair Dryer;2;2021-08-20;Home Appliances;466.13;932.26;West;S4
T3092;Customer19;Microwave;3;2021-10-20;Home Appliances;409.2;1227.6;North-West;S8
T3093;Customer10;Microwave;9;2021-03-26;Home Appliances;409.2;3682.8;South-East;S7
T3094;Customer30;Action Camera;5;2021-11-28;Electronics;67.45;337.25;South-West;S9
T3095;Customer13;Sprinkler;1;2021-03-29;Garden;252.06;252.06;East;S3
T3096;Customer26;Refrigerator;10;2021-07-05;Home Appliances;177.97;1779.7;North;S1
T3097;Customer17;Smartwatch;6;2021-04-09;Electronics;133.49;800.94;West;S4
T3098;Customer6;Compost Bin;4;2021-03-25;Garden;458.17;1832.68;South;S2
T3099;Customer19;Bird Feeder;10;2021-01-22;Garden;259.8;2598.0;North-West;S8
T3100;Customer1;Slow Cooker;3;2021-07-20;Home Appliances;142.42;427.26;South-East;S7
T3101;Customer10;Rice Cooker;1;2021-08-08;Home Appliances;360.77;360.77;South-East;S7
T3102;Customer21;Wireless Charger;8;2021-11-12;Electronics;347.48;2779.84;West;S4
T3103;Customer4;Garden Bench;9;2021-05-12;Garden;158.28;1424.52;South-West;S9
T3104;Customer16;Pruning Shears;2;2021-12-15;Garden;182.53;365.06;East;S3
T3105;Customer18;Hedge Trimmer;7;2021-02-04;Garden;115.83;810.81;North-East;S6
T3106;Customer19;Refrigerator;3;2021-08-03;Home Appliances;177.97;533.91;North-West;S8
T3107;Customer23;Smartwatch;8;2021-09-20;Electronics;133.49;1067.92;South-East;S7
T3108;Customer16;Electric Toothbrush;4;2021-09-29;Home Appliances;320.83;1283.32;East;S3
T3109;Customer23;Humidifier;10;2021-06-07;Home Appliances;267.02;2670.2;South-East;S7
T3110;Customer14;Humidifier;3;2021-11-10;Home Appliances;267.02;801.06;North-West;S8
T3111;Customer10;Headphones;9;2021-01-10;Electronics;486.39;4377.51;South-East;S7
T3112;Customer4;Hair Dryer;1;2021-01-02;Home Appliances;466.13;466.13;South-West;S9
T3113;Customer24;Rice Cooker;5;2021-09-10;Home Appliances;360.77;1803.85;North-West;S8
T3114;Customer28;Pruning Shears;9;2021-04-13;Garden;182.53;1642.77;Central;S5
T3115;Customer23;Action Camera;5;2021-04-26;Electronics;67.45;337.25;South-East;S7
T3116;Customer30;Wheelbarrow;2;2021-10-08;Garden;197.72;395.44;South-West;S9
T3117;Customer20;Refrigerator;5;2021-10-14;Home Appliances;177.97;889.85;South;S2
T3118;Customer15;Bread Maker;1;2021-03-25;Home Appliances;97.27;97.27;South-East;S7
T3119;Customer7;Electric Toothbrush;9;2021-06-17;Home Appliances;320.83;2887.47;North-West;S8
T3120;Customer30;Steam Iron;4;2021-02-15;Home Appliances;385.8;1543.2;South-West;S9
T3121;Customer26;Rice Cooker;8;2021-11-02;Home Appliances;360.77;2886.16;North;S1
T3122;Customer27;Portable Gaming System;6;2021-05-17;Electronics;162.18;973.08;Central;S5
T3123;Customer18;Hedge Trimmer;3;2021-03-04;Garden;115.83;347.49;North-East;S6
T3124;Customer24;Vacuum Cleaner;10;2021-02-05;Home Appliances;321.36;3213.6;North-West;S8
T3125;Customer15;Leaf Blower;10;2021-11-08;Garden;203.1;2031.0;South-East;S7
T3126;Customer1;Pruning Shears;3;2021-04-16;Garden;182.53;547.59;South-East;S7
T3127;Customer3;Garden Hose;1;2021-06-15;Garden;80.36;80.36;South;S2
T3128;Customer7;Slow Cooker;7;2021-02-22;Home Appliances;142.42;996.94;North-West;S8
T3129;Customer9;VR Headset;6;2021-07-13;Electronics;421.47;2528.82;Central;S5
T3130;Customer12;Hedge Trimmer;2;2021-07-27;Garden;115.83;231.66;North-East;S6
T3131;Customer1;Patio Heater;6;2021-10-11;Garden;264.27;1585.62;South-East;S7
T3132;Customer17;Portable Gaming System;4;2021-05-06;Electronics;162.18;648.72;West;S4
T3133;Customer27;Digital Camera;10;2021-05-10;Electronics;106.29;1062.9;Central;S5
T3134;Customer10;Portable Gaming System;9;2021-10-08;Electronics;162.18;1459.62;South-East;S7
T3135;Customer10;Air Fryer;8;2021-08-14;Home Appliances;172.82;1382.56;South-East;S7
T3136;Customer11;Electric Kettle;2;2021-11-29;Home Appliances;386.45;772.9;Central;S5
T3137;Customer3;Wireless Charger;3;2021-07-26;Electronics;347.48;1042.44;South;S2
T3138;Customer22;Electric Kettle;7;2021-05-25;Home Appliances;386.45;2705.15;East;S3
T3139;Customer21;Bird Feeder;3;2021-04-22;Garden;259.8;779.4;West;S4
T3140;Customer12;Air Purifier;6;2021-02-28;Home Appliances;289.79;1738.74;North-East;S6
T3141;Customer19;Smart Home Hub;6;2021-04-25;Electronics;436.04;2616.24;North-West;S8
T3142;Customer21;Wheelbarrow;2;2021-07-15;Garden;197.72;395.44;West;S4
T3143;Customer13;Headphones;4;2021-04-16;Electronics;486.39;1945.56;East;S3
T3144;Customer8;Digital Camera;3;2021-10-13;Electronics;106.29;318.87;West;S4
T3145;Customer5;Slow Cooker;3;2021-09-28;Home Appliances;142.42;427.26;Central;S5
T3146;Customer12;Rice Cooker;6;2021-11-04;Home Appliances;360.77;2164.62;North-East;S6
T3147;Customer20;Bluetooth Speaker;1;2021-01-01;Electronics;193.92;193.92;South;S2
T3148;Customer1;Laptop;7;2021-10-29;Electronics;286.36;2004.52;South-East;S7
T3149;Customer2;Smart Home Hub;7;2021-08-17;Electronics;436.04;3052.28;North-East;S6
T3150;Customer20;Wireless Charger;9;2021-04-27;Electronics;347.48;3127.32;South;S2
T3151;Customer11;Noise Cancelling Headphones;7;2021-07-19;Electronics;398.86;2792.02;Central;S5
T3152;Customer23;Shovel;3;2021-04-22;Garden;119.01;357.03;South-East;S7
T3153;Customer7;Air Purifier;9;2021-11-09;Home Appliances;289.79;2608.11;North-West;S8
T3154;Customer20;Garden Bench;6;2021-10-25;Garden;158.28;949.68;South;S2
T3155;Customer16;Dishwasher;10;2021-04-19;Home Appliances;192.46;1924.6;East;S3
T3156;Customer14;Garden Hose;2;2021-09-06;Garden;80.36;160.72;North-West;S8
T3157;Customer28;Projector;4;2021-01-25;Electronics;498.57;1994.28;Central;S5
T3158;Customer1;Camera;1;2021-01-06;Electronics;180.47;180.47;South-East;S7
T3159;Customer18;Wearable Fitness Tracker;5;2021-02-26;Electronics;383.13;1915.65;North-East;S6
T3160;Customer30;Washing Machine;8;2021-10-14;Home Appliances;175.81;1406.48;South-West;S9
T3161;Customer8;Headphones;4;2021-12-10;Electronics;486.39;1945.56;West;S4
T3162;Customer14;Smartwatch;8;2021-04-02;Electronics;133.49;1067.92;North-West;S8
T3163;Customer21;Noise Cancelling Headphones;6;2021-10-08;Electronics;398.86;2393.16;West;S4
T3164;Customer8;Dishwasher;7;2021-06-24;Home Appliances;192.46;1347.22;West;S4
T3165;Customer6;Electric Toothbrush;2;2021-05-27;Home Appliances;320.83;641.66;South;S2
T3166;Customer5;Wearable Fitness Tracker;8;2021-10-06;Electronics;383.13;3065.04;Central;S5
T3167;Customer25;Garden Sculpture;10;2021-06-24;Garden;174.01;1740.1;South-East;S7
T3168;Customer13;Compost Bin;4;2021-07-09;Garden;458.17;1832.68;East;S3
T3169;Customer27;Electric Toothbrush;10;2021-09-21;Home Appliances;320.83;3208.3;Central;S5
T3170;Customer14;Game Console;2;2021-04-05;Electronics;172.31;344.62;North-West;S8
T3171;Customer16;Coffee Machine;8;2021-04-18;Home Appliances;488.53;3908.24;East;S3
T3172;Customer1;Garden Sculpture;2;2021-12-08;Garden;174.01;348.02;South-East;S7
T3173;Customer2;Garden Bench;9;2021-06-16;Garden;158.28;1424.52;North-East;S6
T3174;Customer12;Compost Bin;7;2021-10-28;Garden;458.17;3207.19;North-East;S6
T3175;Customer29;Refrigerator;7;2021-09-24;Home Appliances;177.97;1245.79;South-East;S7
T3176;Customer25;Electric Kettle;3;2021-06-14;Home Appliances;386.45;1159.35;South-East;S7
T3177;Customer29;Drone;2;2021-08-17;Electronics;373.0;746.0;South-East;S7
T3178;Customer20;Slow Cooker;3;2021-04-20;Home Appliances;142.42;427.26;South;S2
T3179;Customer26;Camera;4;2021-06-23;Electronics;180.47;721.88;North;S1
T3180;Customer5;Digital Camera;8;2021-07-03;Electronics;106.29;850.32;Central;S5
T3181;Customer6;Outdoor Fire Pit;3;2021-09-28;Garden;298.7;896.1;South;S2
T3182;Customer22;Noise Cancelling Headphones;4;2021-11-26;Electronics;398.86;1595.44;East;S3
T3183;Customer11;Electric Toothbrush;1;2021-04-11;Home Appliances;320.83;320.83;Central;S5
T3184;Customer17;Wearable Fitness Tracker;7;2021-05-30;Electronics;383.13;2681.91;West;S4
T3185;Customer16;Rain Barrel;9;2021-08-24;Garden;474.58;4271.22;East;S3
T3186;Customer4;Electric Kettle;2;2021-09-19;Home Appliances;386.45;772.9;South-West;S9
T3187;Customer13;Humidifier;6;2021-04-27;Home Appliances;267.02;1602.12;East;S3
T3188;Customer23;Drone;2;2021-06-03;Electronics;373.0;746.0;South-East;S7
T3189;Customer8;Projector;6;2021-06-14;Electronics;498.57;2991.42;West;S4
T3190;Customer20;Garden Bench;5;2021-08-25;Garden;158.28;791.4;South;S2
T3191;Customer6;Game Console;9;2021-05-12;Electronics;172.31;1550.79;South;S2
T3192;Customer24;Hedge Trimmer;1;2021-04-11;Garden;115.83;115.83;North-West;S8
T3193;Customer30;Bread Maker;9;2021-04-22;Home Appliances;97.27;875.43;South-West;S9
T3194;Customer7;Solar Light;4;2021-05-17;Garden;497.68;1990.72;North-West;S8
T3195;Customer5;Wearable Fitness Tracker;8;2021-08-30;Electronics;383.13;3065.04;Central;S5
T3196;Customer19;Slow Cooker;5;2021-09-24;Home Appliances;142.42;712.1;North-West;S8
T3197;Customer12;Projector;1;2021-11-22;Electronics;498.57;498.57;North-East;S6
T3198;Customer8;Digital Camera;1;2021-10-10;Electronics;106.29;106.29;West;S4
T3199;Customer12;Wheelbarrow;8;2021-06-25;Garden;197.72;1581.76;North-East;S6
T3200;Customer16;External Hard Drive;3;2021-04-26;Electronics;303.42;910.26;East;S3
T3201;Customer15;Wireless Charger;1;2021-01-24;Electronics;347.48;347.48;South-East;S7
T3202;Customer23;Garden Hose;4;2021-11-16;Garden;80.36;321.44;South-East;S7
T3203;Customer3;Camera;5;2021-12-16;Electronics;180.47;902.35;South;S2
T3204;Customer13;Pruning Shears;7;2021-08-26;Garden;182.53;1277.71;East;S3
T3205;Customer21;Washing Machine;9;2021-07-02;Home Appliances;175.81;1582.29;West;S4
T3206;Customer21;Sprinkler;10;2021-11-18;Garden;252.06;2520.6;West;S4
T3207;Customer17;Hair Dryer;5;2021-05-21;Home Appliances;466.13;2330.65;West;S4
T3208;Customer5;Garden Fork;3;2021-01-15;Garden;445.02;1335.06;Central;S5
T3209;Customer2;Headphones;7;2021-04-28;Electronics;486.39;3404.73;North-East;S6
T3210;Customer1;Stand Mixer;2;2021-01-04;Home Appliances;308.99;617.98;South-East;S7
T3211;Customer30;Laptop;10;2021-09-18;Electronics;286.36;2863.6;South-West;S9
T3212;Customer18;Projector;5;2021-09-14;Electronics;498.57;2492.85;North-East;S6
T3213;Customer29;Leaf Blower;8;2021-12-11;Garden;203.1;1624.8;South-East;S7
T3214;Customer8;Pruning Shears;9;2021-10-14;Garden;182.53;1642.77;West;S4
T3215;Customer30;Air Purifier;6;2021-04-25;Home Appliances;289.79;1738.74;South-West;S9
T3216;Customer16;Rain Barrel;10;2021-08-12;Garden;474.58;4745.8;East;S3
T3217;Customer15;Hedge Trimmer;6;2021-10-30;Garden;115.83;694.98;South-East;S7
T3218;Customer30;Electric Grill;7;2021-02-18;Home Appliances;269.68;1887.76;South-West;S9
T3219;Customer16;Compost Bin;3;2021-01-30;Garden;458.17;1374.51;East;S3
T3220;Customer11;Pruning Shears;5;2021-07-31;Garden;182.53;912.65;Central;S5
T3221;Customer30;Hedge Trimmer;8;2021-10-11;Garden;115.83;926.64;South-West;S9
T3222;Customer26;Rice Cooker;8;2021-07-10;Home Appliances;360.77;2886.16;North;S1
T3223;Customer12;Toaster;3;2021-03-22;Home Appliances;472.73;1418.19;North-East;S6
T3224;Customer21;Projector;10;2021-12-09;Electronics;498.57;4985.7;West;S4
T3225;Customer23;Microwave;6;2021-02-15;Home Appliances;409.2;2455.2;South-East;S7
T3226;Customer26;Vacuum Cleaner;8;2021-05-30;Home Appliances;321.36;2570.88;North;S1
T3227;Customer1;Tablet;10;2021-06-14;Electronics;366.3;3663.0;South-East;S7
T3228;Customer5;E-reader;10;2021-07-12;Electronics;124.11;1241.1;Central;S5
T3229;Customer10;Electric Kettle;8;2021-01-02;Home Appliances;386.45;3091.6;South-East;S7
T3230;Customer9;Washing Machine;5;2021-12-17;Home Appliances;175.81;879.05;Central;S5
T3231;Customer2;Grill;8;2021-01-30;Garden;490.4;3923.2;North-East;S6
T3232;Customer18;Coffee Machine;5;2021-11-30;Home Appliances;488.53;2442.65;North-East;S6
T3233;Customer8;Blender;1;2021-04-21;Home Appliances;448.75;448.75;West;S4
T3234;Customer20;Pruning Shears;6;2021-12-14;Garden;182.53;1095.18;South;S2
T3235;Customer20;Vacuum Cleaner;3;2021-12-07;Home Appliances;321.36;964.08;South;S2
T3236;Customer6;Camera;9;2021-01-30;Electronics;180.47;1624.23;South;S2
T3237;Customer22;Blender;2;2021-04-19;Home Appliances;448.75;897.5;East;S3
T3238;Customer23;Game Console;6;2021-05-25;Electronics;172.31;1033.86;South-East;S7
T3239;Customer21;Smart Home Hub;2;2021-06-03;Electronics;436.04;872.08;West;S4
T3240;Customer21;Headphones;9;2021-06-25;Electronics;486.39;4377.51;West;S4
T3241;Customer14;Smart Home Hub;9;2021-07-11;Electronics;436.04;3924.36;North-West;S8
T3242;Customer30;Watering Can;6;2021-04-08;Garden;327.29;1963.74;South-West;S9
T3243;Customer10;Action Camera;8;2021-04-13;Electronics;67.45;539.6;South-East;S7
T3244;Customer23;E-reader;5;2021-09-09;Electronics;124.11;620.55;South-East;S7
T3245;Customer4;Watering Can;10;2021-01-30;Garden;327.29;3272.9;South-West;S9
T3246;Customer23;Laptop;10;2021-07-15;Electronics;286.36;2863.6;South-East;S7
T3247;Customer28;Projector;2;2021-10-01;Electronics;498.57;997.14;Central;S5
T3248;Customer16;Air Purifier;2;2021-04-15;Home Appliances;289.79;579.58;East;S3
T3249;Customer5;Wearable Fitness Tracker;6;2021-04-17;Electronics;383.13;2298.78;Central;S5
T3250;Customer5;E-reader;8;2021-10-30;Electronics;124.11;992.88;Central;S5
T3251;Customer1;Coffee Machine;9;2021-08-07;Home Appliances;488.53;4396.77;South-East;S7
T3252;Customer9;Pruning Shears;3;2021-03-02;Garden;182.53;547.59;Central;S5
T3253;Customer25;Leaf Blower;4;2021-11-06;Garden;203.1;812.4;South-East;S7
T3254;Customer12;Hedge Trimmer;1;2021-12-11;Garden;115.83;115.83;North-East;S6
T3255;Customer7;Camera;2;2021-11-13;Electronics;180.47;360.94;North-West;S8
T3256;Customer12;Wheelbarrow;8;2021-01-16;Garden;197.72;1581.76;North-East;S6
T3257;Customer3;Electric Grill;1;2021-08-16;Home Appliances;269.68;269.68;South;S2
T3258;Customer13;Slow Cooker;8;2021-10-23;Home Appliances;142.42;1139.36;East;S3
T3259;Customer25;Outdoor Fire Pit;9;2021-11-05;Garden;298.7;2688.3;South-East;S7
T3260;Customer14;Vacuum Cleaner;6;2021-03-12;Home Appliances;321.36;1928.16;North-West;S8
T3261;Customer17;Patio Heater;9;2021-09-24;Garden;264.27;2378.43;West;S4
T3262;Customer21;Noise Cancelling Headphones;7;2021-03-27;Electronics;398.86;2792.02;West;S4
T3263;Customer24;Humidifier;5;2021-07-05;Home Appliances;267.02;1335.1;North-West;S8
T3264;Customer12;Wheelbarrow;3;2021-07-29;Garden;197.72;593.16;North-East;S6
T3265;Customer3;Patio Heater;9;2021-10-02;Garden;264.27;2378.43;South;S2
T3266;Customer6;Hair Dryer;6;2021-03-18;Home Appliances;466.13;2796.78;South;S2
T3267;Customer7;Smart Home Hub;9;2021-08-13;Electronics;436.04;3924.36;North-West;S8
T3268;Customer12;Smartwatch;1;2021-07-16;Electronics;133.49;133.49;North-East;S6
T3269;Customer8;Humidifier;2;2021-03-05;Home Appliances;267.02;534.04;West;S4
T3270;Customer15;Garden Bench;3;2021-09-15;Garden;158.28;474.84;South-East;S7
T3271;Customer25;VR Headset;6;2021-01-06;Electronics;421.47;2528.82;South-East;S7
T3272;Customer19;Humidifier;4;2021-12-12;Home Appliances;267.02;1068.08;North-West;S8
T3273;Customer20;Blender;5;2021-11-18;Home Appliances;448.75;2243.75;South;S2
T3274;Customer20;Shovel;4;2021-07-23;Garden;119.01;476.04;South;S2
T3275;Customer4;Refrigerator;8;2021-12-08;Home Appliances;177.97;1423.76;South-West;S9
T3276;Customer27;Camera;9;2021-09-28;Electronics;180.47;1624.23;Central;S5
T3277;Customer20;Bluetooth Speaker;5;2021-08-05;Electronics;193.92;969.6;South;S2
T3278;Customer24;Hair Dryer;6;2021-06-24;Home Appliances;466.13;2796.78;North-West;S8
T3279;Customer24;Tablet;5;2021-05-28;Electronics;366.3;1831.5;North-West;S8
T3280;Customer24;Stand Mixer;8;2021-08-17;Home Appliances;308.99;2471.92;North-West;S8
T3281;Customer22;Bird Feeder;6;2021-11-18;Garden;259.8;1558.8;East;S3
T3282;Customer25;Patio Umbrella;4;2021-03-12;Garden;391.96;1567.84;South-East;S7
T3283;Customer17;Microwave;9;2021-03-22;Home Appliances;409.2;3682.8;West;S4
T3284;Customer12;Drone;10;2021-02-21;Electronics;373.0;3730.0;North-East;S6
T3285;Customer26;Patio Umbrella;1;2021-03-02;Garden;391.96;391.96;North;S1
T3286;Customer29;Grill;9;2021-06-27;Garden;490.4;4413.6;South-East;S7
T3287;Customer11;Action Camera;9;2021-04-01;Electronics;67.45;607.05;Central;S5
T3288;Customer23;Refrigerator;9;2021-03-05;Home Appliances;177.97;1601.73;South-East;S7
T3289;Customer20;Toaster;3;2021-11-07;Home Appliances;472.73;1418.19;South;S2
T3290;Customer28;Toaster;5;2021-06-23;Home Appliances;472.73;2363.65;Central;S5
T3291;Customer27;E-reader;5;2021-02-22;Electronics;124.11;620.55;Central;S5
T3292;Customer30;Noise Cancelling Headphones;2;2021-09-07;Electronics;398.86;797.72;South-West;S9
T3293;Customer13;Steam Iron;4;2021-12-09;Home Appliances;385.8;1543.2;East;S3
T3294;Customer2;Game Console;7;2021-03-15;Electronics;172.31;1206.17;North-East;S6
T3295;Customer26;Coffee Machine;7;2021-10-01;Home Appliances;488.53;3419.71;North;S1
T3296;Customer27;Wearable Fitness Tracker;1;2021-09-08;Electronics;383.13;383.13;Central;S5
T3297;Customer12;Shovel;2;2021-03-24;Garden;119.01;238.02;North-East;S6
T3298;Customer18;Wireless Charger;9;2021-03-11;Electronics;347.48;3127.32;North-East;S6
T3299;Customer16;Hedge Trimmer;1;2021-09-26;Garden;115.83;115.83;East;S3
T3300;Customer24;Toaster;7;2021-06-16;Home Appliances;472.73;3309.11;North-West;S8
T3301;Customer17;Vacuum Cleaner;8;2021-07-21;Home Appliances;321.36;2570.88;West;S4
T3302;Customer21;Noise Cancelling Headphones;1;2021-06-09;Electronics;398.86;398.86;West;S4
T3303;Customer16;Game Console;10;2021-06-16;Electronics;172.31;1723.1;East;S3
T3304;Customer15;Garden Hose;5;2021-03-11;Garden;80.36;401.8;South-East;S7
T3305;Customer1;Patio Heater;3;2021-12-04;Garden;264.27;792.81;South-East;S7
T3306;Customer13;Dishwasher;8;2021-02-27;Home Appliances;192.46;1539.68;East;S3
T3307;Customer19;Electric Kettle;1;2021-03-17;Home Appliances;386.45;386.45;North-West;S8
T3308;Customer19;Laptop;4;2021-06-04;Electronics;286.36;1145.44;North-West;S8
T3309;Customer28;Hair Dryer;6;2021-03-03;Home Appliances;466.13;2796.78;Central;S5
T3310;Customer4;Leaf Blower;6;2021-02-11;Garden;203.1;1218.6;South-West;S9
T3311;Customer24;Wearable Fitness Tracker;10;2021-04-13;Electronics;383.13;3831.3;North-West;S8
T3312;Customer27;Garden Bench;1;2021-06-27;Garden;158.28;158.28;Central;S5
T3313;Customer13;Laptop;5;2021-12-18;Electronics;286.36;1431.8;East;S3
T3314;Customer11;Vacuum Cleaner;10;2021-06-11;Home Appliances;321.36;3213.6;Central;S5
T3315;Customer21;Smartphone;5;2021-04-11;Electronics;443.38;2216.9;West;S4
T3316;Customer8;Electric Kettle;3;2021-04-10;Home Appliances;386.45;1159.35;West;S4
T3317;Customer4;Drone;8;2021-12-14;Electronics;373.0;2984.0;South-West;S9
T3318;Customer20;Garden Fork;2;2021-10-02;Garden;445.02;890.04;South;S2
T3319;Customer18;Hedge Trimmer;6;2021-10-06;Garden;115.83;694.98;North-East;S6
T3320;Customer7;Projector;4;2021-01-21;Electronics;498.57;1994.28;North-West;S8
T3321;Customer29;Noise Cancelling Headphones;3;2021-10-22;Electronics;398.86;1196.58;South-East;S7
T3322;Customer25;Action Camera;2;2021-04-21;Electronics;67.45;134.9;South-East;S7
T3323;Customer17;Tablet;5;2021-04-11;Electronics;366.3;1831.5;West;S4
T3324;Customer6;Washing Machine;1;2021-06-25;Home Appliances;175.81;175.81;South;S2
T3325;Customer26;Watering Can;8;2021-10-28;Garden;327.29;2618.32;North;S1
T3326;Customer13;VR Headset;6;2021-01-30;Electronics;421.47;2528.82;East;S3
T3327;Customer8;Bluetooth Speaker;8;2021-08-04;Electronics;193.92;1551.36;West;S4
T3328;Customer12;Grill;1;2021-08-05;Garden;490.4;490.4;North-East;S6
T3329;Customer20;Slow Cooker;10;2021-08-03;Home Appliances;142.42;1424.2;South;S2
T3330;Customer15;Humidifier;4;2021-10-13;Home Appliances;267.02;1068.08;South-East;S7
